domain	intent	utterance	bio
Yelp	SearchByCategory	jedzenie z kategorii francuskie w pobliżu	o o o b-category o o
Yelp	SearchByCategory	jedzenie z kategorii nepalskie w okolicy	o o o b-category o o
Yelp	SearchByCategory	znajdź restauracje tajskie w pobliżu	o o b-category o o
Yelp	SearchByCategory	znajdź restauracje japońskie w okolicy	o o b-category o o
Yelp	SearchByCategory	znajdź restauracje w kategorii polskie w pobliżu	o o o o b-category o o
Yelp	SearchByCategory	znajdź restauracje w kategorii włoskie w okolicy	o o o o b-category o o
Yelp	SearchByCategory	znajdź restauracje z kategorii francuskie w pobliżu	o o o o b-category o o
Yelp	SearchByCategory	znajdź restauracje z kategorii nepalskie w okolicy	o o o o b-category o o
Yelp	SearchByCategory	znajdź jedzenie tajskie w pobliżu	o o b-category o o
Yelp	SearchByCategory	znajdź jedzenie japońskie w okolicy	o o b-category o o
Yelp	SearchByCategory	znajdź jedzenie w kategorii polskie w pobliżu	o o o o b-category o o
Yelp	SearchByCategory	znajdź jedzenie w kategorii włoskie w okolicy	o o o o b-category o o
Yelp	SearchByCategory	znajdź jedzenie z kategorii francuskie w pobliżu	o o o o b-category o o
Yelp	SearchByCategory	znajdź jedzenie z kategorii nepalskie w okolicy	o o o o b-category o o
Yelp	SearchByCategory	wyszukaj restauracje tajskie w pobliżu	o o b-category o o
Yelp	SearchByCategory	wyszukaj restauracje japońskie w okolicy	o o b-category o o
Yelp	SearchByCategory	wyszukaj restauracje w kategorii polskie w pobliżu	o o o o b-category o o
Yelp	SearchByCategory	wyszukaj restauracje w kategorii włoskie w okolicy	o o o o b-category o o
Yelp	SearchByCategory	wyszukaj restauracje z kategorii francuskie w pobliżu	o o o o b-category o o
Yelp	SearchByCategory	wyszukaj restauracje z kategorii nepalskie w okolicy	o o o o b-category o o
Yelp	SearchByCategory	wyszukaj jedzenie tajskie w pobliżu	o o b-category o o
Yelp	SearchByCategory	wyszukaj jedzenie japońskie w okolicy	o o b-category o o
Yelp	SearchByCategory	wyszukaj jedzenie w kategorii polskie w pobliżu	o o o o b-category o o
Yelp	SearchByCategory	wyszukaj jedzenie w kategorii włoskie w okolicy	o o o o b-category o o
Yelp	SearchByCategory	wyszukaj jedzenie z kategorii francuskie w pobliżu	o o o o b-category o o
Yelp	SearchByCategory	wyszukaj jedzenie z kategorii nepalskie w okolicy	o o o o b-category o o
Yelp	SearchByCategory	pokaż restauracje tajskie w pobliżu	o o b-category o o
Yelp	SearchByCategory	pokaż restauracje japońskie w okolicy	o o b-category o o
Yelp	SearchByCategory	pokaż restauracje w kategorii polskie w pobliżu	o o o o b-category o o
Yelp	SearchByCategory	pokaż restauracje w kategorii włoskie w okolicy	o o o o b-category o o
Yelp	SearchByCategory	pokaż restauracje z kategorii francuskie w pobliżu	o o o o b-category o o
Yelp	SearchByCategory	pokaż restauracje z kategorii nepalskie w okolicy	o o o o b-category o o
Yelp	SearchByCategory	pokaż jedzenie japońskie w okolicy	o o b-category o o
Yelp	SearchByCategory	pokaż jedzenie w kategorii polskie w pobliżu	o o o o b-category o o
Yelp	SearchByCategory	pokaż jedzenie w kategorii włoskie w okolicy	o o o o b-category o o
Yelp	SearchByCategory	pokaż jedzenie z kategorii francuskie w pobliżu	o o o o b-category o o
Yelp	SearchByCategory	pokaż jedzenie z kategorii nepalskie w okolicy	o o o o b-category o o
Yelp	OpenRestaurants	znajdź otwarte restauracje w pobliżu	o o o o o
Yelp	OpenRestaurants	znajdź otwarte restauracje w okolicy	o o o o o
Yelp	OpenRestaurants	znajdź jeszcze otwarte restauracje w pobliżu	o o o o o o
Yelp	OpenRestaurants	znajdź jeszcze otwarte restauracje w okolicy	o o o o o o
Yelp	OpenRestaurants	znajdź ciągle otwarte restauracje w pobliżu	o o o o o o
Yelp	OpenRestaurants	znajdź ciągle otwarte restauracje w okolicy	o o o o o o
Yelp	OpenRestaurants	wyszukaj otwarte restauracje w okolicy	o o o o o
Yelp	OpenRestaurants	wyszukaj jeszcze otwarte restauracje w pobliżu	o o o o o o
Yelp	OpenRestaurants	wyszukaj jeszcze otwarte restauracje w okolicy	o o o o o o
Yelp	OpenRestaurants	wyszukaj ciągle otwarte restauracje w pobliżu	o o o o o o
Yelp	OpenRestaurants	wyszukaj ciągle otwarte restauracje w okolicy	o o o o o o
Yelp	OpenRestaurants	pokaż otwarte restauracje w pobliżu	o o o o o
Yelp	OpenRestaurants	pokaż otwarte restauracje w okolicy	o o o o o
Yelp	OpenRestaurants	pokaż jeszcze otwarte restauracje w pobliżu	o o o o o o
Yelp	OpenRestaurants	pokaż jeszcze otwarte restauracje w okolicy	o o o o o o
Yelp	OpenRestaurants	pokaż ciągle otwarte restauracje w pobliżu	o o o o o o
Yelp	SearchByReviewCount	restauracje w pobliżu które mają 1000 ocen od ludzi	o o o o o b-review_count o o o
Yelp	SearchByReviewCount	restauracje w pobliżu które mają przynajmniej 10000 ocen od użytkowników	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	restauracje w pobliżu które mają przynajmniej 100 ocen od ludzi	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	restauracje w okolicy które mają 1000 ocen od użytkowników	o o o o o b-review_count o o o
Yelp	SearchByReviewCount	restauracje w okolicy które mają 10000 ocen od ludzi	o o o o o b-review_count o o o
Yelp	SearchByReviewCount	restauracje w okolicy które mają przynajmniej 100 ocen od użytkowników	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	restauracje w okolicy które mają przynajmniej 1000 ocen od ludzi	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	znajdź restauracje w pobliżu które mają 10000 ocen od użytkowników	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	znajdź restauracje w pobliżu które mają 100 ocen od ludzi	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	znajdź restauracje w pobliżu które mają przynajmniej 1000 ocen od użytkowników	o o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	znajdź restauracje w okolicy które mają 100 ocen od użytkowników	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	znajdź restauracje w okolicy które mają 1000 ocen od ludzi	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	znajdź restauracje w okolicy które mają przynajmniej 10000 ocen od użytkowników	o o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	znajdź restauracje w okolicy które mają przynajmniej 100 ocen od ludzi	o o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	wyszukaj restauracje w pobliżu które mają 1000 ocen od użytkowników	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	wyszukaj restauracje w pobliżu które mają 10000 ocen od ludzi	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	wyszukaj restauracje w pobliżu które mają przynajmniej 100 ocen od użytkowników	o o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	wyszukaj restauracje w pobliżu które mają przynajmniej 1000 ocen od ludzi	o o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	wyszukaj restauracje w okolicy które mają 10000 ocen od użytkowników	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	wyszukaj restauracje w okolicy które mają 100 ocen od ludzi	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	wyszukaj restauracje w okolicy które mają przynajmniej 1000 ocen od użytkowników	o o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	wyszukaj restauracje w okolicy które mają przynajmniej 10000 ocen od ludzi	o o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	pokaż restauracje w pobliżu które mają 100 ocen od użytkowników	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	pokaż restauracje w pobliżu które mają 1000 ocen od ludzi	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	pokaż restauracje w pobliżu które mają przynajmniej 10000 ocen od użytkowników	o o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	pokaż restauracje w pobliżu które mają przynajmniej 100 ocen od ludzi	o o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	pokaż restauracje w okolicy które mają 1000 ocen od użytkowników	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	pokaż restauracje w okolicy które mają 10000 ocen od ludzi	o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	pokaż restauracje w okolicy które mają przynajmniej 100 ocen od użytkowników	o o o o o o o b-review_count o o o
Yelp	SearchByReviewCount	pokaż restauracje w okolicy które mają przynajmniej 1000 ocen od ludzi	o o o o o o o b-review_count o o o
Yelp	SearchInLocation	restauracje w pobliżu praga	o o o b-location
Yelp	SearchInLocation	restauracje w okolicy oliwa	o o o b-location
Yelp	SearchInLocation	znajdź restauracje w pobliżu saska kępa	o o o o b-location i-location
Yelp	SearchInLocation	znajdź restauracje w okolicy śródmieście	o o o o b-location
Yelp	SearchInLocation	wyszukaj restauracje w pobliżu wola	o o o o b-location
Yelp	SearchInLocation	wyszukaj restauracje w okolicy sopot	o o o o b-location
Yelp	SearchInLocation	pokaż restauracje w pobliżu łazarz	o o o o b-location
Yelp	SearchByQueryInLocation	kebaba w okolicy praga	b-query o o b-location
Yelp	SearchByQueryInLocation	znajdź kawiarnię w pobliżu oliwa	o b-query o o b-location
Yelp	SearchByQueryInLocation	znajdź pub w okolicy saska kępa	o b-query o o b-location i-location
Yelp	SearchByQueryInLocation	wyszukaj bar w pobliżu śródmieście	o b-query o o b-location
Yelp	SearchByQueryInLocation	wyszukaj bar suchi w okolicy wola	o b-query i-query o o b-location
Yelp	SearchByQueryInLocation	pokaż pizzerię w pobliżu sopot	o b-query o o b-location
Yelp	SearchByQueryInLocation	pokaż subwaya w okolicy łazarz	o b-query o o b-location
Yelp	SearchByRatingInLocation	restauracje z 4 gwiazdkami w pobliżu wawel	o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	restauracje z 5 gwiazdkami w okolicy stare miasto	o o b-rating o o o b-location i-location
Yelp	SearchByRatingInLocation	restauracje z przynajmniej 4 gwiazdkami w pobliżu praga	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	restauracje z przynajmniej 5 gwiazdkami w okolicy oliwa	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	jedzenie z 4 gwiazdkami w pobliżu saska kępa	o o b-rating o o o b-location i-location
Yelp	SearchByRatingInLocation	jedzenie z przynajmniej 4 gwiazdkami w pobliżu wola	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	jedzenie z przynajmniej 5 gwiazdkami w okolicy sopot	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	znajdź restauracje z 4 gwiazdkami w pobliżu łazarz	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	znajdź restauracje z 5 gwiazdkami w okolicy wawel	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	znajdź restauracje z przynajmniej 4 gwiazdkami w pobliżu stare miasto	o o o o b-rating o o o b-location i-location
Yelp	SearchByRatingInLocation	znajdź restauracje z przynajmniej 5 gwiazdkami w okolicy praga	o o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	znajdź jedzenie z 4 gwiazdkami w pobliżu oliwa	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	znajdź jedzenie z 5 gwiazdkami w okolicy saska kępa	o o o b-rating o o o b-location i-location
Yelp	SearchByRatingInLocation	znajdź jedzenie z przynajmniej 4 gwiazdkami w pobliżu śródmieście	o o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	znajdź jedzenie z przynajmniej 5 gwiazdkami w okolicy wola	o o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	wyszukaj restauracje z 4 gwiazdkami w pobliżu sopot	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	wyszukaj restauracje z 5 gwiazdkami w okolicy łazarz	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	wyszukaj restauracje z przynajmniej 4 gwiazdkami w pobliżu wawel	o o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	wyszukaj restauracje z przynajmniej 5 gwiazdkami w okolicy stare miasto	o o o o b-rating o o o b-location i-location
Yelp	SearchByRatingInLocation	wyszukaj jedzenie z 4 gwiazdkami w pobliżu praga	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	wyszukaj jedzenie z 5 gwiazdkami w okolicy oliwa	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	wyszukaj jedzenie z przynajmniej 4 gwiazdkami w pobliżu saska kępa	o o o o b-rating o o o b-location i-location
Yelp	SearchByRatingInLocation	wyszukaj jedzenie z przynajmniej 5 gwiazdkami w okolicy śródmieście	o o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	pokaż restauracje z 4 gwiazdkami w pobliżu wola	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	pokaż restauracje z 5 gwiazdkami w okolicy sopot	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	pokaż restauracje z przynajmniej 4 gwiazdkami w pobliżu łazarz	o o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	pokaż restauracje z przynajmniej 5 gwiazdkami w okolicy wawel	o o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	pokaż jedzenie z 4 gwiazdkami w pobliżu stare miasto	o o o b-rating o o o b-location i-location
Yelp	SearchByRatingInLocation	pokaż jedzenie z 5 gwiazdkami w okolicy praga	o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	pokaż jedzenie z przynajmniej 4 gwiazdkami w pobliżu oliwa	o o o o b-rating o o o b-location
Yelp	SearchByRatingInLocation	pokaż jedzenie z przynajmniej 5 gwiazdkami w okolicy saska kępa	o o o o b-rating o o o b-location i-location
Yelp	SearchByRatingInLocation	restauracje w pobliżu śródmieście z 4 gwiazdkami	o o o b-location o b-rating o
Yelp	SearchByRatingInLocation	restauracje w okolicy wola z 5 gwiazdkami	o o o b-location o b-rating o
Yelp	SearchByRatingInLocation	jedzenie w pobliżu sopot z 4 gwiazdkami	o o o b-location o b-rating o
Yelp	SearchByRatingInLocation	jedzenie w okolicy łazarz z 5 gwiazdkami	o o o b-location o b-rating o
Yelp	SearchByRatingInLocation	znajdź restauracje w okolicy stare miasto z 5 gwiazdkami	o o o o b-location i-location o b-rating o
Yelp	SearchByRatingInLocation	znajdź jedzenie w pobliżu praga z 4 gwiazdkami	o o o o b-location o b-rating o
Yelp	SearchByRatingInLocation	znajdź jedzenie w okolicy oliwa z 5 gwiazdkami	o o o o b-location o b-rating o
Yelp	SearchByRatingInLocation	wyszukaj restauracje w pobliżu saska kępa z 4 gwiazdkami	o o o o b-location i-location o b-rating o
Yelp	SearchByRatingInLocation	wyszukaj restauracje w okolicy śródmieście z 5 gwiazdkami	o o o o b-location o b-rating o
Yelp	SearchByRatingInLocation	wyszukaj jedzenie w pobliżu wola z 4 gwiazdkami	o o o o b-location o b-rating o
Yelp	SearchByRatingInLocation	wyszukaj jedzenie w okolicy sopot z 5 gwiazdkami	o o o o b-location o b-rating o
Yelp	SearchByRatingInLocation	pokaż restauracje w pobliżu łazarz z 4 gwiazdkami	o o o o b-location o b-rating o
Yelp	SearchByRatingInLocation	pokaż restauracje w okolicy wawel z 5 gwiazdkami	o o o o b-location o b-rating o
Yelp	SearchByRatingInLocation	pokaż jedzenie w pobliżu stare miasto z 4 gwiazdkami	o o o o b-location i-location o b-rating o
Yelp	SearchByCategoryInLocation	restauracje tajskie w pobliżu oliwa	o b-category o o b-location
Yelp	SearchByCategoryInLocation	restauracje japońskie w okolicy saska kępa	o b-category o o b-location i-location
Yelp	SearchByCategoryInLocation	restauracje w kategorii polskie w pobliżu śródmieście	o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	restauracje w kategorii włoskie w okolicy wola	o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	restauracje z kategorii francuskie w pobliżu sopot	o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	restauracje z kategorii nepalskie w okolicy łazarz	o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	jedzenie tajskie w pobliżu wawel	o b-category o o b-location
Yelp	SearchByCategoryInLocation	jedzenie japońskie w okolicy stare miasto	o b-category o o b-location i-location
Yelp	SearchByCategoryInLocation	jedzenie w kategorii polskie w pobliżu praga	o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	jedzenie z kategorii francuskie w pobliżu saska kępa	o o o b-category o o b-location i-location
Yelp	SearchByCategoryInLocation	jedzenie z kategorii nepalskie w okolicy śródmieście	o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	znajdź restauracje tajskie w pobliżu wola	o o b-category o o b-location
Yelp	SearchByCategoryInLocation	znajdź restauracje japońskie w okolicy sopot	o o b-category o o b-location
Yelp	SearchByCategoryInLocation	znajdź restauracje w kategorii polskie w pobliżu łazarz	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	znajdź restauracje w kategorii włoskie w okolicy wawel	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	znajdź restauracje z kategorii francuskie w pobliżu stare miasto	o o o o b-category o o b-location i-location
Yelp	SearchByCategoryInLocation	znajdź restauracje z kategorii nepalskie w okolicy praga	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	znajdź jedzenie tajskie w pobliżu oliwa	o o b-category o o b-location
Yelp	SearchByCategoryInLocation	znajdź jedzenie japońskie w okolicy saska kępa	o o b-category o o b-location i-location
Yelp	SearchByCategoryInLocation	znajdź jedzenie w kategorii polskie w pobliżu śródmieście	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	znajdź jedzenie w kategorii włoskie w okolicy wola	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	znajdź jedzenie z kategorii francuskie w pobliżu sopot	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	znajdź jedzenie z kategorii nepalskie w okolicy łazarz	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	wyszukaj restauracje tajskie w pobliżu wawel	o o b-category o o b-location
Yelp	SearchByCategoryInLocation	wyszukaj restauracje japońskie w okolicy stare miasto	o o b-category o o b-location i-location
Yelp	SearchByCategoryInLocation	wyszukaj restauracje w kategorii polskie w pobliżu praga	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	wyszukaj restauracje w kategorii włoskie w okolicy oliwa	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	wyszukaj restauracje z kategorii francuskie w pobliżu saska kępa	o o o o b-category o o b-location i-location
Yelp	SearchByCategoryInLocation	wyszukaj restauracje z kategorii nepalskie w okolicy śródmieście	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	wyszukaj jedzenie tajskie w pobliżu wola	o o b-category o o b-location
Yelp	SearchByCategoryInLocation	wyszukaj jedzenie japońskie w okolicy sopot	o o b-category o o b-location
Yelp	SearchByCategoryInLocation	wyszukaj jedzenie w kategorii polskie w pobliżu łazarz	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	wyszukaj jedzenie w kategorii włoskie w okolicy wawel	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	wyszukaj jedzenie z kategorii francuskie w pobliżu stare miasto	o o o o b-category o o b-location i-location
Yelp	SearchByCategoryInLocation	wyszukaj jedzenie z kategorii nepalskie w okolicy praga	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	pokaż restauracje tajskie w pobliżu oliwa	o o b-category o o b-location
Yelp	SearchByCategoryInLocation	pokaż restauracje japońskie w okolicy saska kępa	o o b-category o o b-location i-location
Yelp	SearchByCategoryInLocation	pokaż restauracje w kategorii polskie w pobliżu śródmieście	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	pokaż restauracje w kategorii włoskie w okolicy wola	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	pokaż restauracje z kategorii francuskie w pobliżu sopot	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	pokaż jedzenie tajskie w pobliżu wawel	o o b-category o o b-location
Yelp	SearchByCategoryInLocation	pokaż jedzenie japońskie w okolicy stare miasto	o o b-category o o b-location i-location
Yelp	SearchByCategoryInLocation	pokaż jedzenie w kategorii polskie w pobliżu praga	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	pokaż jedzenie w kategorii włoskie w okolicy oliwa	o o o o b-category o o b-location
Yelp	SearchByCategoryInLocation	pokaż jedzenie z kategorii francuskie w pobliżu saska kępa	o o o o b-category o o b-location i-location
Yelp	SearchByCategoryInLocation	pokaż jedzenie z kategorii nepalskie w okolicy śródmieście	o o o o b-category o o b-location
Yelp	SearchByReviewCountInLocation	restauracje w pobliżu wola które mają 10000 ocen od użytkowników	o o o b-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	restauracje w pobliżu sopot które mają 100 ocen od ludzi	o o o b-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	restauracje w pobliżu wawel które mają przynajmniej 10000 ocen od ludzi	o o o b-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	restauracje w okolicy stare miasto które mają 100 ocen od użytkowników	o o o b-location i-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	restauracje w okolicy praga które mają 1000 ocen od ludzi	o o o b-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	restauracje w okolicy oliwa które mają przynajmniej 10000 ocen od użytkowników	o o o b-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	restauracje w okolicy saska kępa które mają przynajmniej 100 ocen od ludzi	o o o b-location i-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	znajdź restauracje w pobliżu śródmieście które mają 1000 ocen od użytkowników	o o o o b-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	znajdź restauracje w pobliżu wola które mają 10000 ocen od ludzi	o o o o b-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	znajdź restauracje w pobliżu sopot które mają przynajmniej 100 ocen od użytkowników	o o o o b-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	znajdź restauracje w pobliżu łazarz które mają przynajmniej 1000 ocen od ludzi	o o o o b-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	znajdź restauracje w okolicy wawel które mają 10000 ocen od użytkowników	o o o o b-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	znajdź restauracje w okolicy stare miasto które mają 100 ocen od ludzi	o o o o b-location i-location o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	znajdź restauracje w okolicy praga które mają przynajmniej 1000 ocen od użytkowników	o o o o b-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	znajdź restauracje w okolicy oliwa które mają przynajmniej 10000 ocen od ludzi	o o o o b-location o o o b-review_count o o o
Yelp	SearchByReviewCountInLocation	wyszukaj restauracje w pobliżu śródmieście które mają 1000 ocen od ludzi	o o o o b-location o o b-review_count o o o
